id,name,email,dept,system,dept_name
488YT72865W1R74T8,Tyler Collins,kevans@example.org,FB,HKEX,Facebook
638KHYAC6CAJMERSV,Jessica Paul,istafford@example.org,FB,KLSE,Facebook
638KHYAC6CAJMERSV,Jessica Paul,istafford@example.org,FB,NASDAQ,Facebook
638KHYAC6CAJMERSV,Jessica Paul,istafford@example.org,FB,NYSE,Facebook
638KHYAC6CAJMERSV,Jessica Paul,istafford@example.org,FB,SGX,Facebook
H6RCPCWG69KFBNBC7,Kimberly Black,hernandezlinda@example.org,FB,KLSE,Facebook
H6RCPCWG69KFBNBC7,Kimberly Black,hernandezlinda@example.org,FB,NASDAQ,Facebook
H6RCPCWG69KFBNBC7,Kimberly Black,hernandezlinda@example.org,FB,NYSE,Facebook
H6RCPCWG69KFBNBC7,Kimberly Black,hernandezlinda@example.org,FB,SGX,Facebook
H6RCPCWG69KFBNBC7,Kimberly Black,hernandezlinda@example.org,FB,HKEX,Facebook
H6RCPCWG69KFBNBC7,Kimberly Black,hernandezlinda@example.org,FB,LSE,Facebook
H6RCPCWG69KFBNBC7,Kimberly Black,hernandezlinda@example.org,FB,TSE,Facebook
H6RCPCWG69KFBNBC7,Kimberly Black,hernandezlinda@example.org,FB,SSE,Facebook
09TGXRN77K2BPME6K,Mary Dixon,snowmatthew@example.net,FB,KLSE,Facebook
09TGXRN77K2BPME6K,Mary Dixon,snowmatthew@example.net,FB,NASDAQ,Facebook
09TGXRN77K2BPME6K,Mary Dixon,snowmatthew@example.net,FB,NYSE,Facebook
09TGXRN77K2BPME6K,Mary Dixon,snowmatthew@example.net,FB,SGX,Facebook
09TGXRN77K2BPME6K,Mary Dixon,snowmatthew@example.net,FB,HKEX,Facebook
2KLUBCJK1DZK956KB,Heather Thornton,walldonna@example.net,FB,KLSE,Facebook
2KLUBCJK1DZK956KB,Heather Thornton,walldonna@example.net,FB,NASDAQ,Facebook
2KLUBCJK1DZK956KB,Heather Thornton,walldonna@example.net,FB,NYSE,Facebook
2KLUBCJK1DZK956KB,Heather Thornton,walldonna@example.net,FB,SGX,Facebook
2KLUBCJK1DZK956KB,Heather Thornton,walldonna@example.net,FB,HKEX,Facebook
2KLUBCJK1DZK956KB,Heather Thornton,walldonna@example.net,FB,LSE,Facebook
2KLUBCJK1DZK956KB,Heather Thornton,walldonna@example.net,FB,TSE,Facebook
2KLUBCJK1DZK956KB,Heather Thornton,walldonna@example.net,FB,SSE,Facebook
WBM2XUZY78TX04T6R,Wesley Trevino,gbecker@example.net,FB,KLSE,Facebook
WBM2XUZY78TX04T6R,Wesley Trevino,gbecker@example.net,FB,NASDAQ,Facebook
WBM2XUZY78TX04T6R,Wesley Trevino,gbecker@example.net,FB,NYSE,Facebook
WBM2XUZY78TX04T6R,Wesley Trevino,gbecker@example.net,FB,SGX,Facebook
WBM2XUZY78TX04T6R,Wesley Trevino,gbecker@example.net,FB,HKEX,Facebook
WBM2XUZY78TX04T6R,Wesley Trevino,gbecker@example.net,FB,LSE,Facebook
WBM2XUZY78TX04T6R,Wesley Trevino,gbecker@example.net,FB,TSE,Facebook
WBM2XUZY78TX04T6R,Wesley Trevino,gbecker@example.net,FB,SSE,Facebook
390JX5S5698MAAWYP,James Cole,ngarcia@example.com,FB,KLSE,Facebook
390JX5S5698MAAWYP,James Cole,ngarcia@example.com,FB,NASDAQ,Facebook
390JX5S5698MAAWYP,James Cole,ngarcia@example.com,FB,NYSE,Facebook
MAJXFMCU970LGSS6K,Emily Peterson,trannicholas@example.net,FB,KLSE,Facebook
MAJXFMCU970LGSS6K,Emily Peterson,trannicholas@example.net,FB,NASDAQ,Facebook
9D88MKE56B5BA14LJ,Kevin Barber,christinawells@example.org,FB,KLSE,Facebook
9D88MKE56B5BA14LJ,Kevin Barber,christinawells@example.org,FB,NASDAQ,Facebook
2LU4MYLY3H1NC4J0A,Annette Doyle,teresa31@example.com,FB,KLSE,Facebook
2LU4MYLY3H1NC4J0A,Annette Doyle,teresa31@example.com,FB,NASDAQ,Facebook
2LU4MYLY3H1NC4J0A,Annette Doyle,teresa31@example.com,FB,NYSE,Facebook
2LU4MYLY3H1NC4J0A,Annette Doyle,teresa31@example.com,FB,SGX,Facebook
2LU4MYLY3H1NC4J0A,Annette Doyle,teresa31@example.com,FB,HKEX,Facebook
2LU4MYLY3H1NC4J0A,Annette Doyle,teresa31@example.com,FB,LSE,Facebook
2LU4MYLY3H1NC4J0A,Annette Doyle,teresa31@example.com,FB,TSE,Facebook
WNT0CVAB8TYYAV5KT,Jorge Sellers,mary08@example.org,FB,KLSE,Facebook
WNT0CVAB8TYYAV5KT,Jorge Sellers,mary08@example.org,FB,NASDAQ,Facebook
WNT0CVAB8TYYAV5KT,Jorge Sellers,mary08@example.org,FB,NYSE,Facebook
VW9341Z8124PUSYR7,Pamela Bradford,atorres@example.org,FB,KLSE,Facebook
VW9341Z8124PUSYR7,Pamela Bradford,atorres@example.org,FB,NASDAQ,Facebook
VW9341Z8124PUSYR7,Pamela Bradford,atorres@example.org,FB,NYSE,Facebook
9PFZH1531HG2H9ZSM,Nicole Nelson,pagematthew@example.org,FB,KLSE,Facebook
9PFZH1531HG2H9ZSM,Nicole Nelson,pagematthew@example.org,FB,NASDAQ,Facebook
9PFZH1531HG2H9ZSM,Nicole Nelson,pagematthew@example.org,FB,NYSE,Facebook
9PFZH1531HG2H9ZSM,Nicole Nelson,pagematthew@example.org,FB,SGX,Facebook
F99KUE8W8JW16W0K4,Jonathan Moore,jocelynbell@example.net,FB,KLSE,Facebook
ZM9ZNCX59LB406RWA,Jacob Young,westkelli@example.org,FB,KLSE,Facebook
ZM9ZNCX59LB406RWA,Jacob Young,westkelli@example.org,FB,NASDAQ,Facebook
ZM9ZNCX59LB406RWA,Jacob Young,westkelli@example.org,FB,NYSE,Facebook
ZM9ZNCX59LB406RWA,Jacob Young,westkelli@example.org,FB,SGX,Facebook
ZM9ZNCX59LB406RWA,Jacob Young,westkelli@example.org,FB,HKEX,Facebook
ZM9ZNCX59LB406RWA,Jacob Young,westkelli@example.org,FB,LSE,Facebook
9TUX12PH1F7GVULVB,Cheryl Mcmahon,scotttaylor@example.net,FB,KLSE,Facebook
9TUX12PH1F7GVULVB,Cheryl Mcmahon,scotttaylor@example.net,FB,NASDAQ,Facebook
9TUX12PH1F7GVULVB,Cheryl Mcmahon,scotttaylor@example.net,FB,NYSE,Facebook
9TUX12PH1F7GVULVB,Cheryl Mcmahon,scotttaylor@example.net,FB,SGX,Facebook
9TUX12PH1F7GVULVB,Cheryl Mcmahon,scotttaylor@example.net,FB,HKEX,Facebook
9TUX12PH1F7GVULVB,Cheryl Mcmahon,scotttaylor@example.net,FB,LSE,Facebook
9TUX12PH1F7GVULVB,Cheryl Mcmahon,scotttaylor@example.net,FB,TSE,Facebook
9TUX12PH1F7GVULVB,Cheryl Mcmahon,scotttaylor@example.net,FB,SSE,Facebook
4GW3EFC27LTSLKD8M,Curtis Nelson,lisagillespie@example.net,FB,KLSE,Facebook
4GW3EFC27LTSLKD8M,Curtis Nelson,lisagillespie@example.net,FB,NASDAQ,Facebook
4GW3EFC27LTSLKD8M,Curtis Nelson,lisagillespie@example.net,FB,NYSE,Facebook
4GW3EFC27LTSLKD8M,Curtis Nelson,lisagillespie@example.net,FB,SGX,Facebook
4GW3EFC27LTSLKD8M,Curtis Nelson,lisagillespie@example.net,FB,HKEX,Facebook
4GW3EFC27LTSLKD8M,Curtis Nelson,lisagillespie@example.net,FB,LSE,Facebook
4GW3EFC27LTSLKD8M,Curtis Nelson,lisagillespie@example.net,FB,TSE,Facebook
K4KSA4885BDJ2UV4X,Corey Morgan,ashleyshaw@example.net,FB,KLSE,Facebook
K4KSA4885BDJ2UV4X,Corey Morgan,ashleyshaw@example.net,FB,NASDAQ,Facebook
K4KSA4885BDJ2UV4X,Corey Morgan,ashleyshaw@example.net,FB,NYSE,Facebook
K4KSA4885BDJ2UV4X,Corey Morgan,ashleyshaw@example.net,FB,SGX,Facebook
K4KSA4885BDJ2UV4X,Corey Morgan,ashleyshaw@example.net,FB,HKEX,Facebook
K4KSA4885BDJ2UV4X,Corey Morgan,ashleyshaw@example.net,FB,LSE,Facebook
K4KSA4885BDJ2UV4X,Corey Morgan,ashleyshaw@example.net,FB,TSE,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,KLSE,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,NASDAQ,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,NYSE,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,SGX,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,HKEX,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,LSE,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,TSE,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,SSE,Facebook
J41N7BUU2W5HFRXK3,Stacey Robertson,millsjames@example.com,FB,BSE,Facebook
L7F6UB902ZBPP065X,Peter Morris,jennacarrillo@example.net,FB,KLSE,Facebook
L7F6UB902ZBPP065X,Peter Morris,jennacarrillo@example.net,FB,NASDAQ,Facebook
L7F6UB902ZBPP065X,Peter Morris,jennacarrillo@example.net,FB,NYSE,Facebook
L7F6UB902ZBPP065X,Peter Morris,jennacarrillo@example.net,FB,SGX,Facebook
42GPPYZF1E9G1SWF4,Tara Le,elizabethjennings@example.org,FB,KLSE,Facebook
EG775VZE62DDPAJMG,Angela Maxwell,paula74@example.net,FB,KLSE,Facebook
EG775VZE62DDPAJMG,Angela Maxwell,paula74@example.net,FB,NASDAQ,Facebook
EG775VZE62DDPAJMG,Angela Maxwell,paula74@example.net,FB,NYSE,Facebook
EG775VZE62DDPAJMG,Angela Maxwell,paula74@example.net,FB,SGX,Facebook
EG775VZE62DDPAJMG,Angela Maxwell,paula74@example.net,FB,HKEX,Facebook
18MMVN1H4E1Z0E96J,Michael Campbell,joel38@example.net,FB,KLSE,Facebook
18MMVN1H4E1Z0E96J,Michael Campbell,joel38@example.net,FB,NASDAQ,Facebook
18MMVN1H4E1Z0E96J,Michael Campbell,joel38@example.net,FB,NYSE,Facebook
18MMVN1H4E1Z0E96J,Michael Campbell,joel38@example.net,FB,SGX,Facebook
18MMVN1H4E1Z0E96J,Michael Campbell,joel38@example.net,FB,HKEX,Facebook
18MMVN1H4E1Z0E96J,Michael Campbell,joel38@example.net,FB,LSE,Facebook
18MMVN1H4E1Z0E96J,Michael Campbell,joel38@example.net,FB,TSE,Facebook
AP35MTZT7TB8BAVW5,Terry Ellis,kellyscott@example.com,FB,KLSE,Facebook
AP35MTZT7TB8BAVW5,Terry Ellis,kellyscott@example.com,FB,NASDAQ,Facebook
AP35MTZT7TB8BAVW5,Terry Ellis,kellyscott@example.com,FB,NYSE,Facebook
AP35MTZT7TB8BAVW5,Terry Ellis,kellyscott@example.com,FB,SGX,Facebook
AP35MTZT7TB8BAVW5,Terry Ellis,kellyscott@example.com,FB,HKEX,Facebook
AP35MTZT7TB8BAVW5,Terry Ellis,kellyscott@example.com,FB,LSE,Facebook
VTZU89UX0F9ZPXGWV,Hannah Anderson,vcarpenter@example.org,FB,KLSE,Facebook
VTZU89UX0F9ZPXGWV,Hannah Anderson,vcarpenter@example.org,FB,NASDAQ,Facebook
K2CNJB8R8JKJE6FWK,Brian Smith,rkirk@example.com,FB,KLSE,Facebook
K2CNJB8R8JKJE6FWK,Brian Smith,rkirk@example.com,FB,NASDAQ,Facebook
K2CNJB8R8JKJE6FWK,Brian Smith,rkirk@example.com,FB,NYSE,Facebook
K2CNJB8R8JKJE6FWK,Brian Smith,rkirk@example.com,FB,SGX,Facebook
Y5YEV17N6FHEM8VMS,Michael Duran,kevinsmith@example.com,FB,KLSE,Facebook
Y5YEV17N6FHEM8VMS,Michael Duran,kevinsmith@example.com,FB,NASDAQ,Facebook
Y5YEV17N6FHEM8VMS,Michael Duran,kevinsmith@example.com,FB,NYSE,Facebook
Y5YEV17N6FHEM8VMS,Michael Duran,kevinsmith@example.com,FB,SGX,Facebook
Y5YEV17N6FHEM8VMS,Michael Duran,kevinsmith@example.com,FB,HKEX,Facebook
Y5YEV17N6FHEM8VMS,Michael Duran,kevinsmith@example.com,FB,LSE,Facebook
Y5YEV17N6FHEM8VMS,Michael Duran,kevinsmith@example.com,FB,TSE,Facebook
Y5YEV17N6FHEM8VMS,Michael Duran,kevinsmith@example.com,FB,SSE,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,KLSE,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,NASDAQ,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,NYSE,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,SGX,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,HKEX,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,LSE,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,TSE,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,SSE,Facebook
D55ASKN50UZ439V8E,Jonathan Rodriguez,egrant@example.org,FB,BSE,Facebook
01KB15WH1X1HZHWLX,Eric Bennett,william03@example.com,FB,KLSE,Facebook
01KB15WH1X1HZHWLX,Eric Bennett,william03@example.com,FB,NASDAQ,Facebook
01KB15WH1X1HZHWLX,Eric Bennett,william03@example.com,FB,NYSE,Facebook
01KB15WH1X1HZHWLX,Eric Bennett,william03@example.com,FB,SGX,Facebook
01KB15WH1X1HZHWLX,Eric Bennett,william03@example.com,FB,HKEX,Facebook
01KB15WH1X1HZHWLX,Eric Bennett,william03@example.com,FB,LSE,Facebook
01KB15WH1X1HZHWLX,Eric Bennett,william03@example.com,FB,TSE,Facebook
01KB15WH1X1HZHWLX,Eric Bennett,william03@example.com,FB,SSE,Facebook
TEGUPMVD2KGTUKUSG,Jordan Cunningham,joshua37@example.com,FB,KLSE,Facebook
TEGUPMVD2KGTUKUSG,Jordan Cunningham,joshua37@example.com,FB,NASDAQ,Facebook
TEGUPMVD2KGTUKUSG,Jordan Cunningham,joshua37@example.com,FB,NYSE,Facebook
TEGUPMVD2KGTUKUSG,Jordan Cunningham,joshua37@example.com,FB,SGX,Facebook
TEGUPMVD2KGTUKUSG,Jordan Cunningham,joshua37@example.com,FB,HKEX,Facebook
TEGUPMVD2KGTUKUSG,Jordan Cunningham,joshua37@example.com,FB,LSE,Facebook
TEGUPMVD2KGTUKUSG,Jordan Cunningham,joshua37@example.com,FB,TSE,Facebook
C38RSHF42KRY1NA1X,Christine Watkins,mcgeelindsey@example.org,FB,KLSE,Facebook
C38RSHF42KRY1NA1X,Christine Watkins,mcgeelindsey@example.org,FB,NASDAQ,Facebook
C38RSHF42KRY1NA1X,Christine Watkins,mcgeelindsey@example.org,FB,NYSE,Facebook
C38RSHF42KRY1NA1X,Christine Watkins,mcgeelindsey@example.org,FB,SGX,Facebook
U09TH6545LFHL1CR9,Jessica Smith,farmerjose@example.net,FB,KLSE,Facebook
U09TH6545LFHL1CR9,Jessica Smith,farmerjose@example.net,FB,NASDAQ,Facebook
U09TH6545LFHL1CR9,Jessica Smith,farmerjose@example.net,FB,NYSE,Facebook
U09TH6545LFHL1CR9,Jessica Smith,farmerjose@example.net,FB,SGX,Facebook
0E14WWBV50H2NAVHE,Ryan Frost,jrussell@example.com,FB,KLSE,Facebook
0E14WWBV50H2NAVHE,Ryan Frost,jrussell@example.com,FB,NASDAQ,Facebook
0E14WWBV50H2NAVHE,Ryan Frost,jrussell@example.com,FB,NYSE,Facebook
0E14WWBV50H2NAVHE,Ryan Frost,jrussell@example.com,FB,SGX,Facebook
693KKWBY7MD467Y84,David Johnson,jamesyoung@example.org,FB,KLSE,Facebook
693KKWBY7MD467Y84,David Johnson,jamesyoung@example.org,FB,NASDAQ,Facebook
693KKWBY7MD467Y84,David Johnson,jamesyoung@example.org,FB,NYSE,Facebook
693KKWBY7MD467Y84,David Johnson,jamesyoung@example.org,FB,SGX,Facebook
693KKWBY7MD467Y84,David Johnson,jamesyoung@example.org,FB,HKEX,Facebook
693KKWBY7MD467Y84,David Johnson,jamesyoung@example.org,FB,LSE,Facebook
693KKWBY7MD467Y84,David Johnson,jamesyoung@example.org,FB,TSE,Facebook
693KKWBY7MD467Y84,David Johnson,jamesyoung@example.org,FB,SSE,Facebook
JFC7C1SX5DNKLCMWU,Gavin Le,timothy37@example.com,FB,KLSE,Facebook
JFC7C1SX5DNKLCMWU,Gavin Le,timothy37@example.com,FB,NASDAQ,Facebook
JFC7C1SX5DNKLCMWU,Gavin Le,timothy37@example.com,FB,NYSE,Facebook
JFC7C1SX5DNKLCMWU,Gavin Le,timothy37@example.com,FB,SGX,Facebook
JFC7C1SX5DNKLCMWU,Gavin Le,timothy37@example.com,FB,HKEX,Facebook
JFC7C1SX5DNKLCMWU,Gavin Le,timothy37@example.com,FB,LSE,Facebook
JFC7C1SX5DNKLCMWU,Gavin Le,timothy37@example.com,FB,TSE,Facebook
JFC7C1SX5DNKLCMWU,Gavin Le,timothy37@example.com,FB,SSE,Facebook
V08DPX63XDL8UZBX2,Kari Davidson,qbaird@example.com,FB,KLSE,Facebook
V08DPX63XDL8UZBX2,Kari Davidson,qbaird@example.com,FB,NASDAQ,Facebook
V08DPX63XDL8UZBX2,Kari Davidson,qbaird@example.com,FB,NYSE,Facebook
V08DPX63XDL8UZBX2,Kari Davidson,qbaird@example.com,FB,SGX,Facebook
V08DPX63XDL8UZBX2,Kari Davidson,qbaird@example.com,FB,HKEX,Facebook
V08DPX63XDL8UZBX2,Kari Davidson,qbaird@example.com,FB,LSE,Facebook
6HGP53WZXK9V446UV,Calvin Walker,michaelhall@example.com,FB,KLSE,Facebook
UNHHPGW21HWJCB1FL,Jeffrey Gill,burnettdavid@example.com,FB,KLSE,Facebook
UNHHPGW21HWJCB1FL,Jeffrey Gill,burnettdavid@example.com,FB,NASDAQ,Facebook
UNHHPGW21HWJCB1FL,Jeffrey Gill,burnettdavid@example.com,FB,NYSE,Facebook
UNHHPGW21HWJCB1FL,Jeffrey Gill,burnettdavid@example.com,FB,SGX,Facebook
UNHHPGW21HWJCB1FL,Jeffrey Gill,burnettdavid@example.com,FB,HKEX,Facebook
NKFYH71U562TCET0U,Dennis Camacho,ericvaldez@example.org,FB,KLSE,Facebook
NKFYH71U562TCET0U,Dennis Camacho,ericvaldez@example.org,FB,NASDAQ,Facebook
NKFYH71U562TCET0U,Dennis Camacho,ericvaldez@example.org,FB,NYSE,Facebook
